Extension (m),Force (N)
-5.8217174e-06,-1.3247374e-08
-5.82186e-06,-1.3241799e-08
-5.8219994e-06,-1.3241105e-08
-5.8221362e-06,-1.3243717e-08
-5.822271e-06,-1.3244477e-08
-5.822405e-06,-1.3243426e-08
-5.8225387e-06,-1.324393e-08
-5.8226733e-06,-1.3248798e-08
-5.822809e-06,-1.3252951e-08
-5.8229457e-06,-1.3253733e-08
-5.823084e-06,-1.325277e-08
-5.8232235e-06,-1.3249007e-08
-5.823364e-06,-1.3243133e-08
-5.8235046e-06,-1.3239149e-08
-5.8236446e-06,-1.3238185e-08
-5.823783e-06,-1.3238353e-08
-5.8239184e-06,-1.3240138e-08
-5.8240516e-06,-1.3244242e-08
-5.824182e-06,-1.3249618e-08
-5.8243118e-06,-1.3254837e-08
-5.82444e-06,-1.325895e-08
-5.8245682e-06,-1.32598865e-08
-5.824696e-06,-1.3257691e-08
-5.8248247e-06,-1.32546685e-08
-5.8249534e-06,-1.3250045e-08
-5.8250826e-06,-1.3243713e-08
-5.825213e-06,-1.323743e-08
-5.825345e-06,-1.323395e-08
-5.825479e-06,-1.3235776e-08
-5.8256155e-06,-1.32409115e-08
-5.825755e-06,-1.3246478e-08
-5.8258975e-06,-1.3251484e-08
-5.826043e-06,-1.3253819e-08
-5.826191e-06,-1.3252667e-08
-5.826342e-06,-1.3249358e-08
-5.8264955e-06,-1.32480755e-08
-5.826649e-06,-1.3252341e-08
-5.8268038e-06,-1.3259424e-08
-5.8269584e-06,-1.3265287e-08
-5.8271116e-06,-1.3268495e-08
-5.8272644e-06,-1.3266988e-08
-5.8274154e-06,-1.3261207e-08
-5.8275655e-06,-1.3255497e-08
-5.8277133e-06,-1.32525075e-08
-5.8278597e-06,-1.3252494e-08
-5.8280043e-06,-1.3254968e-08
-5.8281476e-06,-1.3257499e-08
-5.8282894e-06,-1.3257398e-08
-5.82843e-06,-1.3257345e-08
-5.8285696e-06,-1.3257823e-08
-5.8287083e-06,-1.3255882e-08
-5.828846e-06,-1.3251738e-08
-5.828983e-06,-1.3248758e-08
-5.8291193e-06,-1.3247923e-08
-5.8292544e-06,-1.3249149e-08
-5.8293886e-06,-1.3251116e-08
-5.8295223e-06,-1.325183e-08
-5.829654e-06,-1.32507365e-08
-5.829786e-06,-1.32491405e-08
-5.829917e-06,-1.32478135e-08
-5.8300484e-06,-1.3246776e-08
-5.8301803e-06,-1.3247455e-08
-5.830313e-06,-1.325007e-08
-5.830448e-06,-1.3252456e-08
-5.830586e-06,-1.3253008e-08
-5.8307264e-06,-1.3251959e-08
-5.8308697e-06,-1.3249696e-08
-5.8310156e-06,-1.3248273e-08
-5.831164e-06,-1.324809e-08
-5.831315e-06,-1.3247599e-08
-5.8314677e-06,-1.3247903e-08
-5.8316223e-06,-1.3250442e-08
-5.831779e-06,-1.3252662e-08
-5.8319374e-06,-1.3253919e-08
-5.832098e-06,-1.3255214e-08
-5.8322603e-06,-1.3255523e-08
-5.8324244e-06,-1.3254432e-08
-5.83259e-06,-1.3250342e-08
-5.8327564e-06,-1.3247314e-08
-5.8329233e-06,-1.3248927e-08
-5.8330897e-06,-1.3252732e-08
-5.833255e-06,-1.3256249e-08
-5.833417e-06,-1.325586e-08
-5.8335763e-06,-1.325073e-08
-5.833732e-06,-1.324517e-08
-5.8338824e-06,-1.3242172e-08
-5.834029e-06,-1.3241242e-08
-5.8341707e-06,-1.3241372e-08
-5.8343085e-06,-1.3242607e-08
-5.8344426e-06,-1.3244463e-08
-5.8345745e-06,-1.32472175e-08
-5.8347046e-06,-1.32493065e-08
-5.8348346e-06,-1.32487825e-08
-5.834966e-06,-1.3246858e-08
-5.8351e-06,-1.3245893e-08
-5.835237e-06,-1.3248672e-08
-5.8353776e-06,-1.3255255e-08
-5.8355226e-06,-1.3262495e-08
-5.835671e-06,-1.3265316e-08
-5.8358223e-06,-1.3261574e-08
-5.8359765e-06,-1.3254561e-08
-5.8361325e-06,-1.3249084e-08
-5.83629e-06,-1.3246849e-08
-5.8364485e-06,-1.3246949e-08
-5.836608e-06,-1.3246755e-08
-5.8367687e-06,-1.3246729e-08
-5.8369296e-06,-1.3248285e-08
-5.8370906e-06,-1.32493865e-08
-5.8372516e-06,-1.3249232e-08
-5.837412e-06,-1.3249706e-08
-5.8375713e-06,-1.3249582e-08
-5.8377295e-06,-1.3247246e-08
-5.837887e-06,-1.3243038e-08
-5.838043e-06,-1.3239522e-08
-5.838198e-06,-1.3238597e-08
-5.838352e-06,-1.3240524e-08
-5.8385053e-06,-1.3244234e-08
-5.838658e-06,-1.3246701e-08
-5.8388105e-06,-1.324752e-08
-5.8389614e-06,-1.32485605e-08
-5.8391124e-06,-1.3249875e-08
-5.839262e-06,-1.325025e-08
-5.839411e-06,-1.3250139e-08
-5.839559e-06,-1.3252391e-08
-5.839706e-06,-1.3256898e-08
-5.8398514e-06,-1.3259475e-08
-5.8399964e-06,-1.3257488e-08
-5.840141e-06,-1.3252705e-08
-5.8402857e-06,-1.3250043e-08
-5.8404307e-06,-1.32509586e-08
-5.8405753e-06,-1.3251989e-08
-5.8407204e-06,-1.3252121e-08
-5.8408655e-06,-1.3253568e-08
-5.841011e-06,-1.3255969e-08
-5.8411565e-06,-1.32558196e-08
-5.841302e-06,-1.3252632e-08
-5.841448e-06,-1.3250236e-08
-5.8415944e-06,-1.325105e-08
-5.8417413e-06,-1.3252953e-08
-5.841888e-06,-1.3253196e-08
-5.842035e-06,-1.3253076e-08
-5.842182e-06,-1.3253742e-08
-5.8423284e-06,-1.3255125e-08
-5.842474e-06,-1.3254473e-08
-5.842619e-06,-1.3250898e-08
-5.842763e-06,-1.32462805e-08
-5.8429064e-06,-1.324192e-08
-5.8430483e-06,-1.32408555e-08
-5.843189e-06,-1.3245211e-08
-5.843328e-06,-1.3251219e-08
-5.8434653e-06,-1.3255617e-08
-5.843601e-06,-1.3257546e-08
-5.843735e-06,-1.3256554e-08
-5.8438677e-06,-1.3253108e-08
-5.8439996e-06,-1.3248518e-08
-5.8441306e-06,-1.3245032e-08
-5.844262e-06,-1.3243668e-08
-5.8443934e-06,-1.3243872e-08
-5.8445266e-06,-1.3246268e-08
-5.844661e-06,-1.3249101e-08
-5.844797e-06,-1.3250372e-08
-5.8449345e-06,-1.3252332e-08
-5.8450737e-06,-1.3255688e-08
-5.845214e-06,-1.32559395e-08
-5.8453547e-06,-1.3252344e-08
-5.8454953e-06,-1.3249918e-08
-5.845635e-06,-1.325043e-08
-5.845773e-06,-1.32492755e-08
-5.84591e-06,-1.3243928e-08
-5.846046e-06,-1.323855e-08
-5.846182e-06,-1.3237395e-08
-5.846319e-06,-1.3239613e-08
-5.846457e-06,-1.3243553e-08
-5.846598e-06,-1.3247581e-08
-5.846742e-06,-1.3249572e-08
-5.8468895e-06,-1.3248403e-08
-5.8470414e-06,-1.3247846e-08
-5.8471965e-06,-1.3249835e-08
-5.847356e-06,-1.3252039e-08
-5.847519e-06,-1.3253571e-08
-5.847685e-06,-1.32542155e-08
-5.8478536e-06,-1.3254831e-08
-5.848024e-06,-1.3255611e-08
-5.848196e-06,-1.3255206e-08
-5.8483674e-06,-1.3253102e-08
-5.8485384e-06,-1.3250257e-08
-5.8487076e-06,-1.3248046e-08
-5.848875e-06,-1.3248649e-08
-5.84904e-06,-1.3252742e-08
-5.849202e-06,-1.3256702e-08
-5.8493606e-06,-1.325679e-08
-5.8495157e-06,-1.325366e-08
-5.8496676e-06,-1.3251938e-08
-5.849816e-06,-1.3253352e-08
-5.849961e-06,-1.3256011e-08
-5.850103e-06,-1.3256603e-08
-5.8502424e-06,-1.325596e-08
-5.8503783e-06,-1.3256503e-08
-5.8505116e-06,-1.32572975e-08
-5.850642e-06,-1.3256574e-08
-5.85077e-06,-1.32546445e-08
-5.850896e-06,-1.3252953e-08
-5.85102e-06,-1.3251912e-08
-5.8511437e-06,-1.325145e-08
-5.8512674e-06,-1.3251311e-08
-5.851392e-06,-1.3249861e-08
-5.851518e-06,-1.3249142e-08
-5.8516457e-06,-1.3250804e-08
-5.8517753e-06,-1.3254763e-08
-5.851908e-06,-1.3258283e-08
-5.8520445e-06,-1.3257615e-08
-5.852185e-06,-1.3253822e-08
-5.8523297e-06,-1.3250486e-08
-5.852478e-06,-1.3250965e-08
-5.8526293e-06,-1.325359e-08
-5.852784e-06,-1.3254439e-08
-5.8529404e-06,-1.3253557e-08
-5.8530986e-06,-1.3251425e-08
-5.853258e-06,-1.3249972e-08
-5.853417e-06,-1.3251176e-08
-5.853576e-06,-1.3253385e-08
-5.8537344e-06,-1.3252717e-08
-5.8538913e-06,-1.3249138e-08
-5.8540463e-06,-1.3246626e-08
-5.854199e-06,-1.3246554e-08
-5.85435e-06,-1.3247652e-08
-5.8544992e-06,-1.3248046e-08
-5.8546466e-06,-1.3248337e-08
-5.854793e-06,-1.3250064e-08
-5.8549385e-06,-1.3252588e-08
-5.855084e-06,-1.3252799e-08
-5.855229e-06,-1.3250445e-08
-5.855374e-06,-1.324809e-08
-5.8555192e-06,-1.3247512e-08
-5.855665e-06,-1.3248066e-08
-5.8558107e-06,-1.3250045e-08
-5.855957e-06,-1.3252662e-08
-5.856103e-06,-1.325389e-08
-5.856249e-06,-1.32547155e-08
-5.856395e-06,-1.3255779e-08
-5.8565406e-06,-1.3254569e-08
-5.856686e-06,-1.325093e-08
-5.856831e-06,-1.3248472e-08
-5.856976e-06,-1.3248097e-08
-5.8571204e-06,-1.3247222e-08
-5.8572646e-06,-1.3246716e-08
-5.857409e-06,-1.3248295e-08
-5.8575542e-06,-1.3250514e-08
-5.8576998e-06,-1.32519435e-08
-5.857846e-06,-1.32514755e-08
-5.857994e-06,-1.3248396e-08
-5.858143e-06,-1.3243676e-08
-5.858293e-06,-1.3239738e-08
-5.8584446e-06,-1.3241289e-08
-5.8585974e-06,-1.3246608e-08
-5.858751e-06,-1.32501405e-08
-5.858905e-06,-1.3251633e-08
-5.859058e-06,-1.3254278e-08
-5.85921e-06,-1.325709e-08
-5.8593605e-06,-1.3256134e-08
-5.859508e-06,-1.3251447e-08
-5.8596515e-06,-1.3247581e-08
-5.859792e-06,-1.3247528e-08
-5.8599294e-06,-1.3250513e-08
-5.860064e-06,-1.3252141e-08
-5.860197e-06,-1.32499745e-08
-5.8603287e-06,-1.324566e-08
-5.8604605e-06,-1.3243367e-08
-5.8605924e-06,-1.3245266e-08
-5.8607257e-06,-1.3250418e-08
-5.8608603e-06,-1.32551685e-08
-5.8609967e-06,-1.3256074e-08
-5.8611345e-06,-1.3252573e-08
-5.861274e-06,-1.3248019e-08
-5.861414e-06,-1.32458915e-08
-5.861555e-06,-1.3246427e-08
-5.8616956e-06,-1.3248216e-08
-5.8618357e-06,-1.3250496e-08
-5.8619758e-06,-1.3253219e-08
-5.8621154e-06,-1.3255917e-08
-5.862256e-06,-1.3255308e-08
-5.8623973e-06,-1.3252212e-08
-5.862541e-06,-1.3250965e-08
-5.8626856e-06,-1.3253173e-08
-5.862832e-06,-1.325679e-08
-5.86298e-06,-1.3258717e-08
-5.8631285e-06,-1.3256179e-08
-5.863278e-06,-1.3251256e-08
-5.8634287e-06,-1.3248851e-08
-5.8635806e-06,-1.3250799e-08
-5.863734e-06,-1.3253813e-08
-5.863889e-06,-1.3254053e-08
-5.8640467e-06,-1.3250795e-08
-5.8642067e-06,-1.3247108e-08
-5.8643695e-06,-1.3245014e-08
-5.864534e-06,-1.3244763e-08
-5.8646997e-06,-1.324686e-08
-5.864866e-06,-1.3250832e-08
-5.8650326e-06,-1.325312e-08
-5.8651995e-06,-1.32502525e-08
-5.865366e-06,-1.32445965e-08
-5.8655323e-06,-1.3244448e-08
-5.865698e-06,-1.3251455e-08
-5.865863e-06,-1.3257354e-08
-5.8660266e-06,-1.3257924e-08
-5.866189e-06,-1.3256747e-08
-5.8663495e-06,-1.3257483e-08
-5.866508e-06,-1.3259037e-08
-5.8666647e-06,-1.3256986e-08
-5.8668184e-06,-1.3252623e-08
-5.86697e-06,-1.3250771e-08
-5.867119e-06,-1.3249504e-08
-5.8672663e-06,-1.3245706e-08
-5.867412e-06,-1.3241634e-08
-5.8675555e-06,-1.3239771e-08
-5.867697e-06,-1.3240001e-08
-5.8678356e-06,-1.3242348e-08
-5.867972e-06,-1.3246017e-08
-5.868106e-06,-1.3248403e-08
-5.8682376e-06,-1.3247232e-08
-5.8683677e-06,-1.3244971e-08
-5.8684964e-06,-1.3245724e-08
-5.868624e-06,-1.3250045e-08
-5.8687524e-06,-1.3254605e-08
-5.868881e-06,-1.3255716e-08
-5.869011e-06,-1.3254023e-08
-5.8691435e-06,-1.3251619e-08
-5.8692785e-06,-1.3249264e-08
-5.869416e-06,-1.3247289e-08
-5.869556e-06,-1.3246858e-08
-5.8696983e-06,-1.3249246e-08
-5.8698424e-06,-1.3253157e-08
-5.869988e-06,-1.3253466e-08
-5.870135e-06,-1.325047e-08
-5.8702817e-06,-1.3250093e-08
-5.8704295e-06,-1.3249802e-08
-5.8705773e-06,-1.3244574e-08
-5.870725e-06,-1.323769e-08
-5.8708733e-06,-1.3236213e-08
-5.8710216e-06,-1.32390365e-08
-5.8711707e-06,-1.3241145e-08
-5.8713204e-06,-1.3244105e-08
-5.8714704e-06,-1.3248992e-08
-5.871621e-06,-1.3252627e-08
-5.871772e-06,-1.325261e-08
-5.871923e-06,-1.3249144e-08
-5.872074e-06,-1.3245714e-08
-5.8722244e-06,-1.3244618e-08
-5.872374e-06,-1.3244797e-08
-5.8725227e-06,-1.3245828e-08
-5.87267e-06,-1.3247569e-08
-5.872817e-06,-1.3249691e-08
-5.872962e-06,-1.325125e-08
-5.873106e-06,-1.3250758e-08
-5.8732494e-06,-1.32483e-08
-5.873392e-06,-1.3245585e-08
-5.8735345e-06,-1.3244512e-08
-5.8736764e-06,-1.3244588e-08
-5.8738187e-06,-1.3244228e-08
-5.873961e-06,-1.3243394e-08
-5.8741043e-06,-1.3243842e-08
-5.874248e-06,-1.3245079e-08
-5.8743935e-06,-1.3245799e-08
-5.874541e-06,-1.324603e-08
-5.8746896e-06,-1.3247198e-08
-5.8748406e-06,-1.3248038e-08
-5.8749933e-06,-1.3246364e-08
-5.875147e-06,-1.32431115e-08
-5.8753017e-06,-1.3241222e-08
-5.8754567e-06,-1.3241718e-08
-5.875612e-06,-1.3242957e-08
-5.875767e-06,-1.3243819e-08
-5.8759224e-06,-1.3244229e-08
-5.876078e-06,-1.3245729e-08
-5.876234e-06,-1.3248302e-08
-5.8763903e-06,-1.3249608e-08
-5.8765468e-06,-1.3249149e-08
-5.8767046e-06,-1.3250036e-08
-5.876863e-06,-1.3252492e-08
-5.877022e-06,-1.32543825e-08
-5.877183e-06,-1.3253945e-08
-5.877345e-06,-1.3250589e-08
-5.877508e-06,-1.3246586e-08
-5.8776727e-06,-1.3244051e-08
-5.877838e-06,-1.32444224e-08
-5.8780033e-06,-1.3246812e-08
-5.878168e-06,-1.3250227e-08
-5.878332e-06,-1.3252107e-08
-5.878495e-06,-1.325066e-08
-5.8786563e-06,-1.32495295e-08
-5.8788164e-06,-1.3250745e-08
-5.8789747e-06,-1.3251412e-08
-5.8791315e-06,-1.3248798e-08
-5.879286e-06,-1.3242319e-08
-5.879439e-06,-1.3236835e-08
-5.8795886e-06,-1.32364795e-08
-5.8797364e-06,-1.3238984e-08
-5.8798814e-06,-1.3241967e-08
-5.8800247e-06,-1.3244515e-08
-5.8801666e-06,-1.3245651e-08
-5.880308e-06,-1.3243787e-08
-5.8804485e-06,-1.3240144e-08
-5.880589e-06,-1.323811e-08
-5.880729e-06,-1.3239857e-08
-5.880869e-06,-1.3244034e-08
-5.8810087e-06,-1.3246543e-08
-5.8811484e-06,-1.3248246e-08
-5.8812866e-06,-1.3251209e-08
-5.8814235e-06,-1.3254264e-08
-5.881559e-06,-1.325566e-08
-5.8816927e-06,-1.3253934e-08
-5.8818255e-06,-1.3248497e-08
-5.8819573e-06,-1.3242707e-08
-5.882089e-06,-1.3239755e-08
-5.8822216e-06,-1.3239559e-08
-5.882354e-06,-1.3240888e-08
-5.882488e-06,-1.3242061e-08
-5.8826226e-06,-1.32415074e-08
-5.8827595e-06,-1.3240753e-08
-5.8828978e-06,-1.3240657e-08
-5.8830383e-06,-1.3240312e-08
-5.883181e-06,-1.3240345e-08
-5.8833266e-06,-1.3241228e-08
-5.8834744e-06,-1.32424995e-08
-5.8836245e-06,-1.32427225e-08
-5.8837763e-06,-1.3242043e-08
-5.88393e-06,-1.324127e-08
-5.884085e-06,-1.32408156e-08
-5.88424e-06,-1.3241962e-08
-5.8843953e-06,-1.3244746e-08
-5.8845494e-06,-1.3246349e-08
-5.884703e-06,-1.3246246e-08
-5.884855e-06,-1.32462254e-08
-5.8850064e-06,-1.3246647e-08
-5.8851565e-06,-1.3245725e-08
-5.8853057e-06,-1.324346e-08
-5.8854553e-06,-1.3241691e-08
-5.885606e-06,-1.3240281e-08
-5.8857577e-06,-1.32382265e-08
-5.885912e-06,-1.3236606e-08
-5.8860687e-06,-1.323789e-08
-5.886228e-06,-1.3243091e-08
-5.8863884e-06,-1.3248825e-08
-5.8865503e-06,-1.3251867e-08
-5.8867113e-06,-1.325296e-08
-5.886872e-06,-1.325439e-08
-5.887031e-06,-1.32566225e-08
-5.8871883e-06,-1.3256982e-08
-5.8873447e-06,-1.3253548e-08
-5.8875e-06,-1.3249588e-08
-5.887654e-06,-1.3248927e-08
-5.8878077e-06,-1.3252354e-08
-5.887961e-06,-1.3256507e-08
-5.8881137e-06,-1.3255665e-08
-5.888265e-06,-1.3249001e-08
-5.888416e-06,-1.3241706e-08
-5.888567e-06,-1.3238853e-08
-5.8887176e-06,-1.3240628e-08
-5.888869e-06,-1.3243831e-08
-5.8890205e-06,-1.3247507e-08
-5.889172e-06,-1.3248643e-08
-5.889323e-06,-1.3246069e-08
-5.889473e-06,-1.32444145e-08
-5.889623e-06,-1.3245837e-08
-5.889772e-06,-1.3246232e-08
-5.889921e-06,-1.3244974e-08
-5.890069e-06,-1.3245458e-08
-5.8902174e-06,-1.3246416e-08
-5.890366e-06,-1.3245104e-08
-5.8905157e-06,-1.3243045e-08
-5.890666e-06,-1.3241791e-08
-5.890817e-06,-1.3241411e-08
-5.89097e-06,-1.3242043e-08
-5.8911232e-06,-1.3243115e-08
-5.891278e-06,-1.3243209e-08
-5.8914334e-06,-1.3243377e-08
-5.891589e-06,-1.3243602e-08
-5.891744e-06,-1.3241713e-08
-5.8918986e-06,-1.3239514e-08
-5.892052e-06,-1.3239648e-08
-5.892204e-06,-1.3240291e-08
-5.8923556e-06,-1.3239005e-08
-5.8925066e-06,-1.32372895e-08
-5.892658e-06,-1.3239941e-08
-5.892809e-06,-1.32467886e-08
-5.892961e-06,-1.32519675e-08
-5.8931123e-06,-1.32524764e-08
-5.8932646e-06,-1.3250463e-08
-5.893417e-06,-1.3248381e-08
-5.8935693e-06,-1.3245951e-08
-5.893722e-06,-1.3245711e-08
-5.893875e-06,-1.324917e-08
-5.894027e-06,-1.3253611e-08
-5.8941787e-06,-1.3256715e-08
-5.89433e-06,-1.3256669e-08
-5.8944806e-06,-1.3252899e-08
-5.8946293e-06,-1.3246917e-08
-5.8947767e-06,-1.32408235e-08
-5.8949217e-06,-1.3237409e-08
-5.8950636e-06,-1.3237182e-08
-5.895202e-06,-1.3237684e-08
-5.895335e-06,-1.3239789e-08
-5.8954633e-06,-1.3245893e-08
-5.895586e-06,-1.325393e-08
-5.895704e-06,-1.325943e-08
-5.8958176e-06,-1.3258652e-08
-5.895928e-06,-1.3253979e-08
-5.8960363e-06,-1.3251518e-08
-5.896144e-06,-1.3252715e-08
-5.8962523e-06,-1.3254468e-08
-5.8963624e-06,-1.3253911e-08
-5.896475e-06,-1.3251956e-08
-5.8965916e-06,-1.3251037e-08
-5.896713e-06,-1.3251369e-08
-5.89684e-06,-1.325159e-08
-5.8969727e-06,-1.3252362e-08
-5.8971114e-06,-1.3252626e-08
-5.897256e-06,-1.3250778e-08
-5.8974065e-06,-1.3249916e-08
-5.897563e-06,-1.3252588e-08
-5.8977253e-06,-1.3256443e-08
-5.897893e-06,-1.3258443e-08
-5.898065e-06,-1.3256687e-08
-5.89824e-06,-1.3252657e-08
-5.898417e-06,-1.324875e-08
-5.8985934e-06,-1.3245792e-08
-5.898769e-06,-1.3243771e-08
-5.8989413e-06,-1.3241949e-08
-5.8991104e-06,-1.3240033e-08
-5.899275e-06,-1.3238903e-08
-5.899435e-06,-1.3239692e-08
-5.8995893e-06,-1.324251e-08
-5.899738e-06,-1.3245305e-08
-5.899881e-06,-1.3245044e-08
-5.9000195e-06,-1.3243319e-08
-5.9001536e-06,-1.324478e-08
-5.9002837e-06,-1.32496485e-08
-5.9004115e-06,-1.3254362e-08
-5.900537e-06,-1.3254147e-08
-5.9006616e-06,-1.3250244e-08
-5.9007866e-06,-1.3247897e-08
-5.9009126e-06,-1.32483295e-08
-5.9010413e-06,-1.3248323e-08
-5.9011736e-06,-1.3246731e-08
-5.9013105e-06,-1.3245704e-08
-5.9014524e-06,-1.3246529e-08
-5.9015993e-06,-1.32498865e-08
-5.9017502e-06,-1.3253532e-08
-5.9019058e-06,-1.3253721e-08
-5.902065e-06,-1.3250025e-08
-5.902227e-06,-1.324672e-08
-5.9023914e-06,-1.3247745e-08
-5.9025583e-06,-1.3252061e-08
-5.902727e-06,-1.3256594e-08
-5.9028976e-06,-1.3260967e-08
-5.90307e-06,-1.32640245e-08
-5.903243e-06,-1.3263247e-08
-5.9034173e-06,-1.3259712e-08
-5.903593e-06,-1.3257197e-08
-5.9037684e-06,-1.3256497e-08
-5.903943e-06,-1.3255437e-08
-5.9041167e-06,-1.32535165e-08
-5.904288e-06,-1.3252383e-08
-5.9044564e-06,-1.3252949e-08
-5.90462e-06,-1.325277e-08
-5.904779e-06,-1.3250804e-08
-5.9049316e-06,-1.3249201e-08
-5.905079e-06,-1.3250344e-08
-5.9052204e-06,-1.3252859e-08
-5.905357e-06,-1.3253952e-08
-5.905489e-06,-1.3253897e-08
-5.9056183e-06,-1.32540965e-08
-5.905746e-06,-1.32546765e-08
-5.905875e-06,-1.3255142e-08
-5.9060044e-06,-1.3254796e-08
-5.906137e-06,-1.325261e-08
-5.9062736e-06,-1.3250327e-08
-5.9064146e-06,-1.3251356e-08
-5.9065605e-06,-1.32543185e-08
-5.906712e-06,-1.3256292e-08
-5.906869e-06,-1.3255318e-08
-5.9070308e-06,-1.3252419e-08
-5.907198e-06,-1.32498705e-08
-5.907369e-06,-1.324788e-08
-5.9075433e-06,-1.3246123e-08
-5.9077192e-06,-1.3244473e-08
-5.9078957e-06,-1.3242637e-08
-5.9080717e-06,-1.324155e-08
-5.9082454e-06,-1.3242217e-08
-5.908415e-06,-1.3243117e-08
-5.9085796e-06,-1.3242925e-08
-5.9087383e-06,-1.3242809e-08
-5.9088907e-06,-1.3245151e-08
-5.9090366e-06,-1.3247261e-08
-5.9091763e-06,-1.3245683e-08
-5.909311e-06,-1.3241537e-08
-5.9094414e-06,-1.32387e-08
-5.909569e-06,-1.3240142e-08
-5.9096947e-06,-1.3244909e-08
-5.9098193e-06,-1.3249696e-08
-5.909945e-06,-1.3252227e-08
-5.9100716e-06,-1.3251687e-08
-5.9102013e-06,-1.3250281e-08
-5.9103336e-06,-1.3249281e-08
-5.91047e-06,-1.3247155e-08
-5.91061e-06,-1.3247196e-08
-5.910754e-06,-1.3250514e-08
-5.910902e-06,-1.3250872e-08
-5.911054e-06,-1.32448745e-08
-5.911209e-06,-1.3238632e-08
-5.9113668e-06,-1.3237967e-08
-5.9115273e-06,-1.32432545e-08
-5.911689e-06,-1.3249576e-08
-5.9118524e-06,-1.32521425e-08
-5.9120166e-06,-1.3251842e-08
-5.912181e-06,-1.3251622e-08
-5.9123463e-06,-1.32528974e-08
-5.912511e-06,-1.3254653e-08
-5.912676e-06,-1.32553275e-08
-5.9128397e-06,-1.3255219e-08
-5.913003e-06,-1.3256652e-08
-5.9131644e-06,-1.3259242e-08
-5.9133245e-06,-1.32585685e-08
-5.9134827e-06,-1.3254079e-08
-5.9136387e-06,-1.3250668e-08
-5.9137924e-06,-1.3248464e-08
-5.913944e-06,-1.32462405e-08
-5.9140925e-06,-1.3245822e-08
-5.9142385e-06,-1.3247154e-08
-5.9143827e-06,-1.32501095e-08
-5.914524e-06,-1.3254771e-08
-5.914664e-06,-1.325916e-08
-5.9148024e-06,-1.325901e-08
-5.9149406e-06,-1.3255264e-08
-5.9150793e-06,-1.3251596e-08
-5.915219e-06,-1.3249423e-08
-5.91536e-06,-1.3249458e-08
-5.9155027e-06,-1.32507925e-08
-5.915648e-06,-1.3251564e-08
-5.915797e-06,-1.3251839e-08
-5.9159483e-06,-1.3253245e-08
-5.916102e-06,-1.3255427e-08
-5.916259e-06,-1.3257111e-08
-5.916417e-06,-1.3256794e-08
-5.9165777e-06,-1.3252953e-08
-5.9167387e-06,-1.324822e-08
-5.9169006e-06,-1.3248199e-08
-5.9170625e-06,-1.3253434e-08
-5.9172244e-06,-1.3260204e-08
-5.917386e-06,-1.3263964e-08
-5.917547e-06,-1.3261094e-08
-5.9177073e-06,-1.32541516e-08
-5.9178674e-06,-1.32491165e-08
-5.9180275e-06,-1.3249618e-08
-5.9181866e-06,-1.3252327e-08
-5.918346e-06,-1.3253403e-08
-5.9185036e-06,-1.3252839e-08
-5.9186614e-06,-1.3253296e-08
-5.918818e-06,-1.32533495e-08
-5.918973e-06,-1.3251774e-08
-5.919127e-06,-1.3249699e-08
-5.9192794e-06,-1.324797e-08
-5.9194304e-06,-1.3248309e-08
-5.919579e-06,-1.3250924e-08
-5.9197264e-06,-1.3252799e-08
-5.919872e-06,-1.3252879e-08
-5.9200156e-06,-1.3250589e-08
-5.9201584e-06,-1.3249466e-08
-5.9203e-06,-1.32529125e-08
-5.9204413e-06,-1.3257774e-08
-5.920583e-06,-1.3258547e-08
-5.920726e-06,-1.3256406e-08
-5.9208705e-06,-1.3255034e-08
-5.9210174e-06,-1.3255005e-08
-5.921166e-06,-1.32561855e-08
-5.9213176e-06,-1.3257557e-08
-5.9214703e-06,-1.3258256e-08
-5.9216254e-06,-1.32570985e-08
-5.9217823e-06,-1.3253502e-08
-5.921941e-06,-1.3251348e-08
-5.922101e-06,-1.325269e-08
-5.922263e-06,-1.3254182e-08
-5.922426e-06,-1.3253184e-08
-5.9225913e-06,-1.3250742e-08
-5.922758e-06,-1.3247805e-08
-5.922927e-06,-1.3245584e-08
-5.9230965e-06,-1.324621e-08
-5.923268e-06,-1.3248416e-08
-5.9234403e-06,-1.3249853e-08
-5.9236136e-06,-1.3249194e-08
-5.9237873e-06,-1.3248026e-08
-5.9239605e-06,-1.324941e-08
-5.924133e-06,-1.3252151e-08
-5.9243034e-06,-1.3253317e-08
-5.924472e-06,-1.3251311e-08
-5.9246386e-06,-1.3246846e-08
-5.9248023e-06,-1.3243835e-08
-5.9249624e-06,-1.3243974e-08
-5.9251192e-06,-1.32453915e-08
-5.9252725e-06,-1.32475835e-08
-5.9254216e-06,-1.324947e-08
-5.9255667e-06,-1.3250169e-08
-5.9257072e-06,-1.32507285e-08
-5.925843e-06,-1.3252022e-08
-5.9259755e-06,-1.3255116e-08
-5.9261038e-06,-1.3257077e-08
-5.926229e-06,-1.3253108e-08
-5.926351e-06,-1.3245406e-08
-5.926472e-06,-1.3240338e-08
-5.9265926e-06,-1.3239396e-08
-5.9267136e-06,-1.3241582e-08
-5.9268355e-06,-1.3244967e-08
-5.9269596e-06,-1.3246437e-08
-5.927087e-06,-1.3246769e-08
-5.9272184e-06,-1.3250824e-08
-5.9273543e-06,-1.3257939e-08
-5.9274953e-06,-1.3264134e-08
-5.9276413e-06,-1.326766e-08
-5.9277922e-06,-1.3266894e-08
